t,V,G,X,S,P,r_V,r_G,r_X,r_S,r_P,q_G,q_X,q_S,q_P,q_M
0.0,0.5,0.0,1.0,29.999999999998128,0.0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
0.07373530705323837,0.5002439419539199,0.05740092757080592,1.0274269464377206,29.99304261247066,0.5672269710946637,0.00330832429583454,0.6770690210085052,0.37700116724038807,-0.0956338041328333,7.796904044414821,-7.384063146283499,0.3669372046306305,-0.09308088091618455,7.588767341747171,3.8482211765373
0.30671129496282545,0.5010146989493893,0.13743539727428386,1.1191202573861503,29.969782790254293,2.463570782581581,0.0033083242948709402,4.190185708949577e-11,0.4106468387437491,-0.10416869434154899,8.492743203017517,-7.384063146283499,0.3669372046306305,-0.09308088091618455,7.588767341747171,3.8482211765373
0.47555825252007977,0.5015733011322795,0.09328720934371942,1.1906508039048187,29.95163765209417,3.9429209289198948,0.0033083242977083446,-0.528185924640466,0.43689404444091073,-0.11082681733219533,9.035571840877802,-7.384063146283499,0.3669372046306305,-0.09308088091618455,7.588767341747171,3.8482211765373
0.5492968950497898,0.5018616347764958,0.16043707649777872,1.2229492101514787,29.943447151577804,4.60800512444103,0.003910184446738969,0.7919607839768651,0.4438784956756228,-0.11256242877098828,9.140284528514686,-7.3388514098595365,0.3629574545585341,-0.09204179297486559,7.473969130923111,5.079019724963422
0.7822834218173165,0.5027726513923751,0.25404158439977853,1.3308626909449628,29.916081546800633,6.830144239266827,0.003910184445775183,2.9302162597563176e-10,0.48304647902341635,-0.12249497425239785,9.94682649242425,-7.3388514098595365,0.3629574545585341,-0.09204179297486559,7.473969130923111,5.079019724963422
0.9511380173037631,0.5034329060158161,0.20243517050266088,1.4149798609661912,29.894750409919098,8.562273133468175,0.003910184448615788,-0.617323232600585,0.5135774173108991,-0.13023726546228467,10.575515574781049,-7.3388514098595365,0.3629574545585341,-0.09204179297486559,7.473969130923111,5.079019724963422
1.0248826838838523,0.5037726164576326,0.2805956289450264,1.4528702423474094,29.885144975054114,9.33823945610985,0.004606545171319873,0.9216552871285052,0.5205995727599871,-0.13197505880860588,10.661486759819672,-7.285402125026982,0.3583249419752346,-0.09083748354285617,7.3382238232963015,6.505242914578226
1.2578882443971424,0.5048459627816219,0.38951748526444446,1.579377403550105,29.853074664512224,11.929010373637379,0.004606545170354166,7.769030952484858e-10,0.5659302220739587,-0.14346664557525798,11.589824544097345,-7.285402125026982,0.3583249419752346,-0.09083748354285617,7.3382238232963015,6.505242914578226
1.4267566343955989,0.5056238650284929,0.32950300245309977,1.6778971783254386,29.828099321271445,13.946620837959989,0.00460654517320026,-0.7177559676529452,0.6012322967765921,-0.15241592957781797,12.312784637165485,-7.285402125026982,0.3583249419752346,-0.09083748354285617,7.3382238232963015,6.505242914578226
1.5005146424953244,0.5060227587786857,0.42002626519185854,1.7221745554509715,29.816878818860772,14.846829628739092,0.005408104827736272,1.0671282147348777,0.6081306497438439,-0.15410875487472364,12.363980663401929,-7.224259995825708,0.3531179563659932,-0.0894849952169957,7.179284508944195,8.146513491631536
1.7335623572199648,0.5072831001981706,0.5461364228466682,1.8698891311027253,29.77944589350411,17.85003283849989,0.005408104826766193,1.469205241903796e-9,0.6602912946658438,-0.1673269870328781,13.424465530367803,-7.224259995825708,0.3531179563659932,-0.0894849952169957,7.179284508944195,8.146513491631536
1.9024612980507132,0.5081965261814897,0.47669893724790013,1.9848060484230101,29.75032435034038,20.186422857831793,0.005408104829625241,-0.830189455113466,0.700870502089022,-0.17761032201897323,14.249486695497673,-7.224259995825708,0.3531179563659932,-0.0894849952169957,7.179284508944195,8.146513491631536
1.9762701977102897,0.5086635204013867,0.5811321958470569,2.0363707577986014,29.737262086274466,21.224463144071162,0.0063270289023331355,1.2301184829033753,0.707591557228912,-0.17924561074159925,14.244405647166364,-7.1567367209116,0.3474768533625849,-0.08802210783171911,6.994996484289993,10.020938045673763
2.2094787107269074,0.5101390315061146,0.7265721767223465,2.208253396037006,29.69372113671627,24.68460297109504,0.006327028901338233,2.3044599694690024e-9,0.7673167700292878,-0.19437507662912093,15.446723984869765,-7.1567367209116,0.3474768533625849,-0.08802210783171911,6.994996484289993,10.020938045673763
2.3784941884704267,0.5112084006153226,0.6465490336028621,2.3418275310734713,29.659884416856134,27.373560940107392,0.006327028904271022,-0.9559546671097938,0.8137306696747811,-0.2061325485380441,16.381074499405177,-7.1567367209116,0.3474768533625849,-0.08802210783171911,6.994996484289993,10.020938045673763
2.4887800247659473,0.5120226635586734,0.8923298327633762,2.4258196870880977,29.638631914422433,29.11103310595813,0.00738315484582942,1.9428269075056426,0.7750026577593017,-0.19609862074247264,16.03180253461263,-6.801450008962949,0.31948079170183963,-0.08083809978844897,6.608819074555345,12.813372499597332
2.8372420125194164,0.514595402071884,1.2374088504594392,2.7114686618126824,29.566354265890133,35.020003280786284,0.007383154844315971,2.692784377552716e-9,0.8662619945333662,-0.21918993526939573,17.919604772874468,-6.801450008962949,0.31948079170183963,-0.08083809978844897,6.608819074555345,12.813372499597332
3.0897862639010647,0.5164599811184866,1.0442328293380725,2.9393127820914846,29.508702957089202,39.7332150808857,0.007383154848781771,-1.5496701309994456,0.9390537949044644,-0.23760841624090737,19.42538521410621,-6.801450008962949,0.31948079170183963,-0.08083809978844897,6.608819074555345,12.813372499597332
3.2003070064581034,0.517468325155365,1.3433994197365313,3.042777747477623,29.482537749594147,41.796317895551596,0.00912351080960844,2.3593612842398213,0.9523515950953987,-0.24083975744567895,18.989997049880884,-6.71415535431145,0.3129876139895896,-0.07915129355293929,6.241007252509658,16.460002537133892
3.5495112101259094,0.5206542806990977,1.7632017368286588,3.3941788487012774,29.393672086767697,48.803294603225865,0.00912351080817291,3.255998458003596e-9,1.0623357649294867,-0.26865360367405144,21.18309373268931,-6.71415535431145,0.3129876139895896,-0.07915129355293929,6.241007252509658,16.460002537133892
3.8025933748784193,0.522963285643765,1.5284671126726879,3.6739803250852274,29.322913220119105,54.382566911332304,0.00912351081242013,-1.8786303305857424,1.1499101432417185,-0.2908002480128498,22.92933666368837,-6.71415535431145,0.3129876139895896,-0.07915129355293929,6.241007252509658,16.460002537133892
3.9131384269480978,0.524211660126302,1.8945775205479896,3.80168645141551,29.290634671964867,56.79651829821246,0.011292825778503811,2.886320198935009,1.1749781229510277,-0.2969833087037396,22.20989950280698,-6.660548939068681,0.30906764642779755,-0.07811884356212748,5.84211786344058,20.62221551718024
4.262419439582315,0.5281560138964331,2.4081311097106948,4.235032186176474,29.181103738963134,64.98778968206426,0.011292825777077561,3.6290299060043397e-9,1.3089112490423616,-0.33083577127982194,24.74155625705842,-6.660548939068681,0.30906764642779755,-0.07811884356212748,5.84211786344058,20.62221551718024
4.515557270845387,0.5310146640664398,2.121194977593536,4.579682782683653,29.093991074946416,71.50251071122285,0.011292825781314478,-2.2955619378891123,1.4154315815149427,-0.3577594732337891,26.755045580294436,-6.660548939068681,0.30906764642779755,-0.07811884356212748,5.84211786344058,20.62221551718024
4.626111045362995,0.5325672948221304,2.575293991608008,4.738399951139765,29.053893528974037,74.29435910378811,0.014044027389451659,3.5796147041491353,1.4601134087867478,-0.36887606504370385,25.68351944500766,-6.647829932952863,0.30814485641420275,-0.07784824202014384,5.420293821568113,25.28041138428912
4.9754196176698375,0.5374729742161539,3.2122176830400173,5.276863627937811,28.917858642232694,83.76598063550931,0.01404402738804118,3.810107605596983e-9,1.6260382031876657,-0.41079451116035737,28.602150726877003,-6.647829932952863,0.30814485641420275,-0.07784824202014384,5.420293821568113,25.28041138428912
5.22857742252296,0.5410283402022779,2.85641500278002,5.7050015682435795,28.809695921647002,91.29696314660016,0.014044027392257295,-2.846188014550053,1.7579666930851472,-0.4441242935776003,30.922784113033803,-6.647829932952863,0.30814485641420275,-0.07784824202014384,5.420293821568113,25.28041138428912
5.339135267858582,0.5429731104135679,3.4289474739212493,5.904132429807713,28.759409644158886,94.49342154253996,0.01759040303569265,4.5133590789616855,1.8320449972134956,-0.46264412454783027,29.408077924599556,-6.67745869976891,0.31029879158818685,-0.07835938142940824,4.980931299516433,30.39076253069104
5.68845670242757,0.5491177904135401,4.232151351811018,6.580042157216928,28.58872297187554,105.34315776227123,0.01759040303430728,3.877025987532076e-9,2.041778953207323,-0.5156079887548551,32.77473783261431,-6.67745869976891,0.31029879158818685,-0.07835938142940824,4.980931299516433,30.39076253069104
5.94162382907325,0.5535711157352001,3.7832666720430486,7.117814535662278,28.452919958543955,113.97550644603297,0.017590403038485015,-3.5909526751371104,2.2086490601386846,-0.557747496598512,35.453345097470574,-6.67745869976891,0.31029879158818685,-0.07835938142940824,4.980931299516433,30.39076253069104
6.052182908620853,0.5560425819099917,4.527180292650876,7.372325986479374,28.388668689777443,117.61038841194609,0.02235410697793534,5.865712917191393,2.342474115968604,-0.591356237746034,33.454751406889145,-6.778213812732165,0.3177388349939523,-0.08021298537959766,4.537882752078236,35.88070385736002
6.401508242838016,0.563851406154056,5.571549231021775,8.237703393271694,28.170204663229303,129.9695365562784,0.022354106976587584,3.949851101995831e-9,2.6174381116752325,-0.6607707396613737,37.38173265594452,-6.778213812732165,0.3177388349939523,-0.08021298537959766,4.537882752078236,35.88070385736002
6.6546781957137116,0.5695108114830126,4.987019905326669,8.927762769869506,27.995999572149973,139.8248274163064,0.022354106980702764,-4.677369856179057,2.8366967637620712,-0.7161224597513556,40.513141230358066,-6.778213812732165,0.3177388349939523,-0.08021298537959766,4.537882752078236,35.88070385736002
6.7652375651643295,0.5726650413646687,5.956668187136125,9.254407970191332,27.913562424651605,143.90694526178618,0.028529546161616574,7.647373236697407,3.0075482699184657,-0.7590305944126168,37.585634210818654,-6.873997903473327,0.3249855009524395,-0.08201828049373602,4.06137630387904,41.61090094506913
7.114563815366571,0.5826311202140156,7.318877881163213,10.3669153462308,27.632793154025077,157.81006154739066,0.02852954616031672,4.233390246747012e-9,3.3690970262644493,-0.8502765338485984,42.10394537915532,-6.873997903473327,0.3249855009524395,-0.08201828049373602,4.06137630387904,41.61090094506913
7.367734432093058,0.589853984756067,6.555353978393374,11.25597180343938,27.40841735355869,168.92068925588018,0.028529546164338573,-6.111372114447122,3.6580274764032654,-0.9231954137797256,45.71473826270433,-6.873997903473327,0.3249855009524395,-0.08201828049373602,4.06137630387904,41.61090094506913
7.478291902140418,0.5939094024647372,7.832244325714054,11.678708381478353,27.301752736938347,173.46297070354336,0.03668128848486999,10.073422235093844,3.8941398759255677,-0.982566826088964,41.84232209537065,-6.982831626373085,0.33343926993866635,-0.0841331782206828,3.582786675572904,47.37483909616954
7.827612150938881,0.6067228669769451,9.627522630137344,13.121306866514402,26.937757231649847,188.96361261778037,0.036681288483620095,5.0718319689912124e-9,4.3751588540697925,-1.1039372198131678,47.010844807957,-6.982831626373085,0.33343926993866635,-0.0841331782206828,3.582786675572904,47.37483909616954
8.080778418209537,0.6160093596773067,8.619569427964569,14.277083901590965,26.646132326875755,201.38237368457476,0.03668128848752027,-8.070596359123646,4.760540299391232,-1.20117641383978,51.15174742890619,-6.982831626373085,0.33343926993866635,-0.0841331782206828,3.582786675572904,47.37483909616954
8.191328057327352,0.6212551148800934,10.311716567202378,14.827679371551127,26.507228537841588,206.39957551379052,0.047451263291331945,13.35411910005983,5.074702800981249,-1.2802420055661392,46.24231494819196,-7.092910130086893,0.342245254270046,-0.08634136159946007,3.118648062355608,52.91907710376892
8.540623563317794,0.6378295599705447,12.692825937296654,16.710421278887335,26.03225190084183,223.55572124058804,0.04745126329010481,6.969646561294534e-9,5.719062279413136,-1.4428005044399839,52.11392441360681,-7.092910130086893,0.342245254270046,-0.08634136159946007,3.118648062355608,52.91907710376892
8.793771898492128,0.6498418040593659,11.353622672248214,18.2228155816479,25.650706264222997,237.33714123978842,0.04745126329387507,-10.727276828023152,6.236672049214843,-1.5733826871870762,56.83055001807643,-7.092910130086893,0.342245254270046,-0.08634136159946007,3.118648062355608,52.91907710376892
