-9.398538737240151e-9,-9.3985387374455e-9,-9.398538737465851e-9,-9.398538737475119e-9,-9.39853873748179e-9,-9.398538737487601e-9,-9.39853873749068e-9,-9.398538737493949e-9,-9.3985387374969e-9,-9.398538737499119e-9,-9.398538737500763e-9,-9.398538737503203e-9,-9.39853873750496e-9,-9.398538737505891e-9,-9.39853873750716e-9,-9.398538737509604e-9,-9.398538737509925e-9,-9.398538737509086e-9,-9.398538737508171e-9,-9.398538737422302e-9
-9.556572664124987e-9,-9.556567956485033e-9,-9.556567439696677e-9,-9.55656722375783e-9,-9.556567033097614e-9,-9.55656682456532e-9,-9.556566607097794e-9,-9.556566401740532e-9,-9.556566225930661e-9,-9.556566076157652e-9,-9.556565943503294e-9,-9.556565827743487e-9,-9.556565786793118e-9,-9.55656586178782e-9,-9.556566185508646e-9,-9.556567883349305e-9,-9.556570901650764e-9,-9.556579285901258e-9,-9.556615503292932e-9,-9.55684144347439e-9
6.413967851965144,6.654612410564388,6.935503886558624,7.263787190086132,7.647730758071074,7.838126246338962,8.689964999947602,9.730873683052007,10.962197493114866,12.373249218683043,14.004415860621068,15.713567066747963,17.45715180738354,19.149905956597543,20.69896613224028,21.962680195689003,22.872170738572425,23.502558335114294,23.958155084621605,24.298474765673912
-9.174385916145076e-6,-9.074779035001733e-6,-8.959006135315117e-6,-8.828765069587702e-6,-8.687698873474374e-6,-7.987260873985706e-6,-7.824853932144268e-6,-7.726802760540181e-6,-7.703698475477928e-6,-7.757521391534174e-6,-7.943504373141351e-6,-8.124658563135066e-6,-8.335995263381126e-6,-8.556139558807528e-6,-8.764807619476952e-6,-8.943466287038131e-6,-9.071227246098993e-6,-9.157223560943242e-6,-9.216160823142917e-6,-9.261009961600086e-6
8.184067152159773e-5,8.095231575365493e-5,7.992050561129955e-5,7.87585443699861e-5,7.74999902338231e-5,7.125220346300027e-5,6.980358649660856e-5,6.892882775800561e-5,6.872274572737576e-5,6.920291668467328e-5,7.086203012993254e-5,7.247838038354459e-5,7.436354677832012e-5,7.632715634062024e-5,7.818827243253369e-5,7.97816645332562e-5,8.092120032335746e-5,8.168824457198112e-5,8.22139118750321e-5,8.261389315893868e-5
0.00018725941082827792,0.00017909255024417222,0.00017027846728908872,0.00016097094862543385,0.0001513452143293177,0.00012058412350926477,0.00010893410473637074,9.894756781256103e-5,9.091807269490591e-5,8.504041140851732e-5,8.174380163832776e-5,7.977447115734218e-5,7.913999075650981e-5,7.938523115536485e-5,8.011292103141598e-5,8.114091705513718e-5,8.19628308778547e-5,8.25049556408955e-5,8.282670884034373e-5,8.309441577189014e-5
-8.81564157951192e-9,-8.815642066863607e-9,-8.81564240622502e-9,-8.815643100935794e-9,-8.815643776741852e-9,-8.815644523961834e-9,-8.815645244478807e-9,-8.815645901290879e-9,-8.815646631447277e-9,-8.815647451807661e-9,-8.815648302600212e-9,-8.815649092532063e-9,-8.815649610418181e-9,-8.815649728625907e-9,-8.815648941068783e-9,-8.815644184392343e-9,-8.815635157433887e-9,-8.815615667166775e-9,-8.815570187829159e-9,-8.81548745979182e-9
-7.122049578731407e-9,-7.143762447794953e-9,-7.165678941206611e-9,-7.19058064700821e-9,-7.215854465617809e-9,-7.328020468093024e-9,-7.358033285239265e-9,-7.374703981844835e-9,-7.386667144040702e-9,-7.372103072922674e-9,-7.327146733227947e-9,-7.277461651765659e-9,-7.224299326150541e-9,-7.15773243023174e-9,-7.105948413149129e-9,-7.084559060885528e-9,-7.057261222528331e-9,-7.0356914821441346e-9,-7.0285084772615495e-9,-7.016624806221932e-9
0.00045608315083019976,0.0004291013092623498,0.0004001780256690542,0.0003699473577337776,0.00033904361018209753,0.00024861601262831214,0.00021510631731664576,0.00018867925490850137,0.00017008416014316032,0.00015884254904475649,0.00015429817382538636,0.00015270241463023835,0.00015343408331507476,0.00015543482444681166,0.00015793376792420528,0.00016052184477041072,0.00016247041789487388,0.00016377256960655728,0.00016461552067516478,0.0001652808614601039
6.823424228885444e-6,6.3899147076095254e-6,5.896369479194662e-6,5.3957214020816466e-6,4.874491610938036e-6,3.4058135211221865e-6,2.778148723749142e-6,2.21453101460879e-6,1.7203818190315624e-6,1.2992603143662164e-6,9.482777346468598e-7,6.652870040224525e-7,4.4701436233298445e-7,2.8607635030772694e-7,1.7326430769691577e-7,1.1452340061489439e-7,8.079715315053058e-8,5.669068694577267e-8,3.508192976156534e-8,1.774234072794056e-8
